Bus Stop Number,Latitude Position,Longitude Position,Bus Stop Name
93059,1.310761389,103.9193078,Aft Jln Buloh Perindu
93061,1.311995156,103.9226067,Bef Siglap Rd
93069,1.311689436,103.9224002,Aft Siglap Rd
93071,1.312930145,103.9263486,Crescendo Bldg
93079,1.312505023,103.9250248,Opp Springvale
93081,1.31342708,103.9290333,Opp Chiang Ct
93089,1.312958101,103.9279061,Opp Goodwill Ct
93091,1.313988353,103.9315743,Opp Siglap Sth CC
93099,1.313904444,103.9317114,Siglap Sth CC
93101,1.312617795,103.9198956,Aft Coldstream Ave
93109,1.312786667,103.9199864,Bef Frankel Pl
93111,1.314512803,103.9227817,Bef Elite Pk Ave
93119,1.314319849,103.9229822,Aft Elite Pk Ave
93121,1.310885012,103.9249885,Opp Sekolah Indonesia
93129,1.311357991,103.9248123,Bef Sekolah Indonesia
93131,1.312778334,103.9341583,Opp Eastern Lagoon II
93139,1.312786415,103.9338526,Eastern Lagoon II
93149,1.307420503,103.9278209,Siglap Link
93151,1.30788665,103.9337757,Opp Cable Ski Pk
93159,1.307754757,103.9313237,Cable Ski Pk
93161,1.306518324,103.9279022,Opp Pond
93169,1.305943074,103.9271198,Bef CP D5
93171,1.305103333,103.9241758,Opp Island Resort S'pore
93179,1.304801796,103.9234562,Island Resort S'pore
93181,1.303339722,103.9179328,Opp CP C4
93189,1.303651715,103.9195529,Opp Victoria JC
93199,1.307948333,103.926285,Opp Mandarin Gdns
93201,1.309200037,103.9278127,Victoria Sch
94009,1.317959814,103.9525671,Upp East Coast Ter
94011,1.314381695,103.9351058,Evergreen Gdn
94019,1.314285161,103.9357495,Opp Evergreen Ave
94021,1.314751743,103.9383459,Chai Chee Sec Sch
94029,1.314533056,103.937505,East Coast Ville
94031,1.315046708,103.9408994,The Summit
94039,1.31485364,103.9406633,Opp The Summit
94041,1.316194391,103.9443058,Opp Fairview Ct
94049,1.316164433,103.9448211,Fairview Ct
94051,1.31710245,103.9473796,Opp Temasek Sec Sch
94059,1.317071377,103.9479809,Temasek Sec Sch
94061,1.318436667,103.9513833,Kew Green Condo
94069,1.318096686,103.9508566,Opp Kew Green Condo
94071,1.319901937,103.9551488,Opp Bedok Camp 2
94079,1.319620006,103.9552433,Bedok Camp 2
94089,1.315363333,103.9429414,Calvary Ably Of God Ch
94099,1.311490013,103.9503007,Aft E.C. Sea Sports Club
95011,1.347194863,103.9840606,Bef Changi Airport PTB3
95019,1.346871725,103.9843458,Aft Changi Airport PTB2
95029,1.361267487,103.9906998,Changi Airport PTB1
95039,1.372189438,103.9945788,Airfreight Ter Bldg
95041,1.372654522,103.9957004,CIAS Cargo Ters
95049,1.373594444,103.9944342,SATS Cargo Ter
95051,1.375283244,103.9961958,3rd Cargo Agents
95061,1.377551671,103.996539,SIA Hangar
95069,1.377898481,103.9964316,Opp SIA Hangar
95071,1.389946601,103.995122,Changi Beach CP 4
95079,1.390194167,103.9925203,Opp Changi Beach CP 4
95081,1.389590281,103.9976169,Changi Beach CP 5
95089,1.389621667,103.9959311,Opp Changi Beach CP 5
95091,1.387213611,103.9997136,SAF Ferry Ter
95099,1.388154491,103.9987861,Opp SAF Ferry Ter
95109,1.355997938,103.9874507,Changi Airport PTB3
95129,1.355092989,103.9892195,Changi Airport PTB2
95131,1.385252459,103.9998344,Police Pass Off
95139,1.385572409,103.9989979,Police Pass Off
95141,1.381386185,103.9981914,Aft Cargo Bldg D
95149,1.38128155,103.9978568,Bef Cargo Bldg D
95151,1.3420964,103.981818,Airport Police Stn
95159,1.34203654,103.9823889,Near SATS Flight Kitchen
95161,1.372517,104.0045564,Bef Changi Ferry Rd
95169,1.372623,104.0046664,Aft Changi Ferry Rd
95171,1.374627952,104.0020734,Prologis
95179,1.376357872,104.0022164,DHL
95181,1.37700619,104.0018984,Menlo Worldwide
95189,1.378733,104.0014344,Expeditors
95191,1.38009119,104.0009264,Opp DB Schenker
96011,1.331676752,103.95353,Bef Simei Ave
96019,1.331388333,103.9537036,Aft Simei Ave
96021,1.333978056,103.9566372,Opp Expo Halls 1/2/3
96029,1.333242055,103.9562003,Expo Halls 1/2/3
96031,1.335905,103.95837,Opp Expo Halls 4/5/6
96039,1.335608333,103.9584342,Expo Halls 4/5/6
96041,1.339953753,103.9607977,Bef Tropicana Condo
96049,1.340414503,103.9612789,Opp Tropicana Condo
96051,1.343726642,103.9619207,Opp Changi Ct
96059,1.343512801,103.9621794,Changi Ct
96061,1.346953989,103.9629433,Opp Mera Terr P/G
96069,1.346650009,103.9631124,Mera Terr P/G
96071,1.33552794,103.9532751,Aft Simei Ave
96079,1.335421241,103.9535385,ITE Reg Campus
96081,1.336502172,103.9554861,Grace Independent Ch
96089,1.336465026,103.9559467,Opp Grace Independent Ch
96091,1.33683617,103.9579415,Aft Upp Changi Rd
96099,1.336665333,103.957861,Aft Upp Changi Rd East
96101,1.336385009,103.9510569,Blk 3012
96109,1.337371182,103.9506733,Opp Blk 3012
96111,1.333653079,103.9533783,Bef Upp Changi Rd
96119,1.333731453,103.9537488,ITE College East
96121,1.347193606,103.9577602,Blk 135
96129,1.347458355,103.9579512,Opp Blk 135
96131,1.346391641,103.9552604,Blk 130
96139,1.346464134,103.9558529,Blk 148
96141,1.344709721,103.9532435,Blk 120
96149,1.344486667,103.9531811,Simei Stn
96151,1.342329976,103.9512103,Blk 106
96159,1.341921675,103.9517629,Blk 254
96161,1.342118939,103.9535402,Opp Simei Stn
96169,1.342262222,103.9534661,Simei Stn
96171,1.342235854,103.9559271,Bet Blks 227/228
96179,1.342661381,103.9553072,Modena Condo/Opp Blk 228
96181,1.345630537,103.9577053,Blk 151
96189,1.345297803,103.9579362,Blk 166
96191,1.342856667,103.9577464,Blk 224
96199,1.343042353,103.9579441,Opp Blk 224
96201,1.340219729,103.9592116,Simei Green Condo
96209,1.340206648,103.9594316,Opp Simei Green Condo
96219,1.315203063,103.9888943,Tanah Merah Ferry Ter
96221,1.330901402,103.957964,Opp S'pore Expo
96229,1.331226158,103.9579953,S'pore Expo
96231,1.330031416,103.9608688,DB Schenker
96239,1.330070254,103.9619392,CEVA Freight
96241,1.32746976,103.9670274,Laguna Natl C. Club
96249,1.328239699,103.9665316,Builders Ctr
96251,1.340266979,103.9513803,Bef Changi General Hosp
96259,1.340430193,103.9512468,Aft Changi General Hosp
96261,1.344049672,103.9558594,Blk 233
96269,1.344317817,103.9558876,Blk 146
96271,1.329135968,103.9636626,Opp Global Logistics Ctr
96281,1.339416527,103.9485009,Opp Changi General Hosp
96289,1.340054962,103.9483811,Changi General Hosp
96291,1.341935645,103.9577203,Blk 223
96299,1.341264983,103.9571653,Simei Green Condo
96311,1.333119886,103.960959,Opp Yusen Logistics
96319,1.332911885,103.960707,Yusen Logistics
96321,1.332082717,103.9653246,DBS Asia Hub
96329,1.33202391,103.9652634,DHL
96331,1.331243891,103.9676189,Premier
96341,1.332765535,103.9703769,Aft Sunny Metal & Engrg
96351,1.335296479,103.970392,Before Changi Sth St 1
96361,1.336637438,103.966437,Aft Akzonobel
96371,1.33450859,103.96626,Standard Chartered Bank
97011,1.353323315,103.9659597,The Japanese Sch
97019,1.352922789,103.9654407,Opp Salvation Army
97031,1.354747233,103.9685198,Aft Jln Bena
97039,1.355352327,103.9689406,Bef Jln Bena
97041,1.357851394,103.9693827,Ballota Pk Condo
97049,1.358179037,103.9697388,Changi Prison
97051,1.360444129,103.9703768,Opp Changi Women's Prison
97059,1.360751412,103.9709723,Changi Women's Prison
97061,1.365903561,103.9753497,Changi Baptist Ch
97069,1.36515666,103.9752874,Lloyd Leas Work Rel Camp
97071,1.368558062,103.9778642,Selarang Camp
97079,1.36810642,103.9775838,Opp Selarang Camp
97081,1.371375513,103.9798677,Selarang Pk Drug Reh.
97089,1.370821329,103.9800811,Opp Selarang Pk Drug Reh.
97091,1.373048171,103.9761419,Bef Loyang Ave
97099,1.373181667,103.9764386,Aft Loyang Ave
97101,1.363211955,103.9673981,Bef Jln Mariam
97109,1.36281876,103.9670262,Aft Jln Mariam
97111,1.363311111,103.9703883,Bef Toh Cl
97119,1.363372273,103.9699638,Aft Toh Cl
97121,1.364801282,103.9676518,Bef Old Tampines Rd
97129,1.364618475,103.967622,Bef Loyang Ave
97141,1.352313606,103.9679351,Opp VICOM
97149,1.351805724,103.967956,Aft VICOM
97151,1.349574753,103.9670569,Opp 3com Asia Pacific Rim
97159,1.350289726,103.967691,VICOM Veh Insp Ctr
97161,1.347168286,103.967594,Edwards Lifesciences
97169,1.346950227,103.9675372,Opp Edwards Lifesciences
97171,1.345664602,103.969938,Opp SATS Catering
97179,1.345293872,103.9698136,SATS Catering
97181,1.347849366,103.9721491,Seamap
97189,1.346748824,103.9714677,SATS Maintenance Ctr 2
97201,1.362659008,103.9737028,Opp Changi Chapel Museum
97209,1.362294213,103.9733164,Changi Chapel Museum
97301,1.351824347,103.9697985,Agility
97311,1.352558056,103.9729011,Zuellig Pharma
97321,1.360602851,103.9746412,Aft Compass Green
97331,1.355636604,103.975098,Bef Changi Prison Complex
98011,1.362213889,103.962916,Blk 149A
98019,1.362261,103.963387,Opp Blk 149A
98021,1.364737305,103.9653768,Blk 275
98029,1.364388333,103.9654564,Opp Blk 275
98031,1.367159735,103.9678323,Aft Pasir Ris Dr 3
98039,1.367295511,103.9684431,Bef New Loyang Link
98041,1.369058892,103.9696833,Opp Loyang Valley
98049,1.369551116,103.9706405,Loyang Valley
98051,1.373001667,103.9737133,Bef Loyang Way
98059,1.373200031,103.9743719,Aft Loyang Way
98061,1.376528104,103.9771662,Opp Engine Test Facility
98069,1.375710221,103.9767787,Aft Engine Test Facility
98071,1.379654438,103.9783893,LP 80
98079,1.378590167,103.9787007,Bef Engine Test Facility
98081,1.361899745,103.9645309,Aft Jln Batalong
98089,1.361636407,103.9641429,Bef Jln Batalong
98091,1.364328088,103.9631266,Blk 156
98099,1.364571667,103.9632836,Blk 269A
98101,1.367057812,103.9653508,Loyang Pt
98109,1.367268311,103.9655829,Opp Loyang Pt
98111,1.367337732,103.9642447,Opp Loyang Pt
98119,1.367189722,103.9643286,Loyang Pt
98121,1.372054792,103.970232,Krislite Bldg
98129,1.372131667,103.970533,JTC Corporation
98131,1.373941388,103.9723594,Opp Hitachi Chemical
98139,1.374113564,103.9722582,Hitachi Chemical
98141,1.376005517,103.9741217,GE Aircraft Engines
98149,1.375834936,103.9742553,Wacker Chemicals
98151,1.377728712,103.9759076,Opp Loyang Way 4
98161,1.379868495,103.9759183,Composite Tech
98171,1.382094082,103.9746684,Opp SIA Supplies Ctr
98181,1.384341118,103.9734507,Yang Yong Ann Pte Ltd
98199,1.384957846,103.9718521,Aft Loyang Way
98209,1.381558289,103.9726665,Encompass Digital Media
98219,1.38022305,103.9734098,Pratt & Whitney Canada
98229,1.37796803,103.9746869,Honey Well
98231,1.371186005,103.9718413,Loyang Ind Est
98239,1.371498065,103.9725886,Opp Loyang Ind Est
98301,1.360013889,103.9648761,Avila Gdns
98309,1.35996,103.9647369,Carissa Pk
98311,1.359306111,103.9684911,Bef Mariam Walk
98319,1.359236944,103.9684569,Aft Ballota Pk
99009,1.389698122,103.9876255,Changi Village Ter
99011,1.383281101,103.9781217,Bef Sch Of Commando
99019,1.383708976,103.9784486,Aft Sch Of Commando
99021,1.386670532,103.9791691,Bef Cranwell Rd
99029,1.386640868,103.9795931,Aft Cranwell Rd
99031,1.387906154,103.9817781,Opp Maranatha B-P Ch
99039,1.387685814,103.9820213,St. George Chapel
99041,1.3878,103.9854733,Aft Changi Golf Course
99049,1.387499945,103.9857336,Changi Golf Course
99071,1.387683333,103.9783272,Aft Old Pier Rd
99079,1.387593037,103.9791471,Aft Old Pier Rd
99081,1.389398769,103.9786266,SIA Sports Club
99089,1.389094859,103.9784922,Opp SIA Sports Club
99091,1.390966343,103.9797693,Bef Turnhouse Rd
99099,1.390859267,103.9799278,Aft Turnhouse Rd
99101,1.391383333,103.9817008,Govt Chalets
99109,1.391206389,103.98182,Opp Govt Chalets
99111,1.391751111,103.9841575,Changi Golf Club
99119,1.391549746,103.9843704,Opp Changi Golf Club
99129,1.390005012,103.9867546,Changi Village Hotel
99131,1.388941867,103.987343,Blk 4
99139,1.388194947,103.9872338,Blk 5
99161,1.3902618,103.9929566,Bef Changi Beach CP 3
99171,1.3911275,103.9910214,Changi Beach CP 2
99181,1.387754126,103.9885031,Bef S'pore Aviation Ac
99189,1.388414167,103.9897164,S'pore Aviation Ac
5013,1.284069799,103.8429987,People's Pk Cplx
5023,1.286929284,103.8454038,Opp Hong Lim Pk
4222,1.288989622,103.8470898,Clarke Quay Stn
4142,1.293098264,103.8496599,Armenian Ch
1012,1.296848255,103.8525359,Hotel Grand Pacific
1113,1.301172975,103.856114,Bugis Stn
1121,1.303938097,103.85868,Stamford Pr Sch
1211,1.305518035,103.860545,Opp Blk 461
1311,1.307091646,103.862197,Lavender Stn
1319,1.307574267,103.863256,Lavender Stn
1219,1.305265985,103.8607202,Blk 461
1129,1.303502692,103.8586453,Opp Stamford Pr Sch
1059,1.301111335,103.8564411,Bugis Stn
1119,1.299604109,103.8551293,Bugis Junction
1019,1.296989512,103.853022,Bras Basah Cplx
4159,1.29489485,103.8510814,Aft Chijmes
4149,1.292761324,103.8498374,Grand Pk City Hall
4229,1.290448308,103.8487512,High St Ctr
4239,1.288827179,103.8474938,Clarke Quay Stn
5059,1.286764201,103.8457504,Hong Lim Pk
5049,1.285311148,103.8445507,Chinatown Pt
5039,1.282938191,103.8425428,New Bridge Ctr
5019,1.281183889,103.84105,Opp Pearl's Ctr
6071,1.286858595,103.8336003,Blk 2B
6081,1.288370864,103.8334988,Blk 94
6131,1.291524722,103.8322275,The Boys' Brigade HQ
9212,1.307022384,103.8326552,Royal Plaza On Scotts
9219,1.307319997,103.8331609,Far East Plaza
6129,1.290781621,103.8344092,Grand Copthorne Hotel
6069,1.286231577,103.8349616,Aft Furama RiverFront
6051,1.28475981,103.8340567,Blk 55
9149,1.305810227,103.8218223,Opp British Council
9159,1.306176282,103.8258862,Aft Tomlinson Rd
9169,1.307012343,103.8283991,Delfi Orchard
9179,1.305928441,103.8304567,Royal Thai Embassy
1339,1.307746017,103.8642627,Bef Crawford Bridge
9048,1.303895398,103.8340843,Lucky Plaza
1329,1.304956702,103.8636303,Blk 8
9038,1.301542625,103.8385248,Midpoint Orchard
1229,1.303375526,103.8596309,Bef Sultan Mque
8138,1.300478573,103.841847,Concorde Hotel S'pore
1139,1.300330579,103.8571608,Parkview Sq
8057,1.299309973,103.8452902,Dhoby Ghaut Stn
1039,1.298207841,103.8554914,Nth Bridge Commercial Cplx
8069,1.298190028,103.8493744,Rendezvous Grand Hotel
1029,1.296672985,103.8544142,Cosmic Insurance Bldg
4179,1.296388744,103.8515228,NTUC Income Ctr
4111,1.293955631,103.851335,Capitol Bldg
4121,1.296125954,103.8495862,SMU
1112,1.300154944,103.8552332,Opp Bugis Junction
8041,1.298074451,103.8478325,YMCA
8031,1.298311538,103.845257,Dhoby Ghaut Stn
8111,1.299843113,103.8409434,Winsland Hse
8121,1.300275693,103.8387762,Somerset Stn
9059,1.300442518,103.836238,Natl Youth Council
9022,1.302528348,103.8323978,Opp Orchard Stn
9111,1.304536337,103.8290228,Opp Four Seasons Hotel
9121,1.303909547,103.8269037,Bef Tomlinson Rd
9131,1.30392,103.8233381,Grange Residences
9141,1.305435,103.8217767,British Council
5641,1.272734639,103.8413883,Customs Port Br HQ
3222,1.273978369,103.8448956,Hub Synergy Pt
3111,1.277825954,103.8481012,Aft Capital Twr
3071,1.279921325,103.8493803,Opp The Ogilvy Ctr
3031,1.282074922,103.8508607,Opp AIA Twr
3011,1.285597589,103.853336,Fullerton Sq
2111,1.290955923,103.8545342,Esplanade Bridge
2119,1.291844074,103.8553433,One Raffles Link
3019,1.284245,103.8531081,OUE Bayfront
3059,1.280976496,103.8513565,One Raffles Quay
3129,1.278070035,103.8495672,UIC Bldg
3217,1.275432959,103.8478623,Opp Temasek Twr
5649,1.272384212,103.8409391,Opp Customs Port Br HQ
7359,1.313589732,103.860793,Opp Eminent Plaza
7369,1.311408056,103.8623789,Aft Kallang Bahru
7379,1.310173367,103.8633823,Bef Kallang Rd
7371,1.3095075,103.8635014,Aft Kallang Rd
7361,1.311676361,103.8618948,Bef Kallang Bahru
7351,1.313518333,103.8605453,Eminent Plaza
2049,1.294568502,103.854012,Raffles Hotel
9011,1.302113351,103.8343167,Opp Ngee Ann City
9023,1.303237273,103.8325418,Orchard Stn
7329,1.312844726,103.8598909,Hoa Nam Bldg
7231,1.309648207,103.8573539,Bef Tai Hoe Hotel
7211,1.313137477,103.8563561,Sri Srinivasa Perumal Tp
7221,1.315032787,103.8578827,Sri Vadapathira K Tp
7319,1.310388333,103.8587067,Aft Allenby Rd
7419,1.306530241,103.856163,Opp Veerasamy Rd
7531,1.303949937,103.8526982,Aft Sim Lim Sq
7031,1.305720833,103.8512058,Tekka Ctr
7111,1.308793665,103.8531752,Broadway Hotel
4339,1.292211,103.845005,Opp Liang Ct
4219,1.290968028,103.8468678,Opp Clarke Quay
4168,1.292082215,103.8512599,Opp Peninsula Plaza
4251,1.289738333,103.8488847,Opp High St Ctr
4211,1.290436111,103.8471244,Clarke Quay
4331,1.291839394,103.8450409,Liang Ct
6049,1.284748569,103.8351771,EtonHouse Pre-Sch
6029,1.281682371,103.8387564,Outram Pk Stn
6011,1.28166,103.8380139,Opp Outram Pk Stn
2149,1.295604598,103.8595553,Suntec Twr Three
2159,1.293551005,103.8583817,Opp Suntec Convention Ctr
2089,1.291526944,103.8592061,Pan Pacific Hotel
2171,1.2907,103.8609219,Opp The Ritz-Carlton
2051,1.289503056,103.8590339,Seating Gallery
2061,1.289963889,103.8564039,The Esplanade
9191,1.304886531,103.8254976,The Regent S'pore
9047,1.304460652,103.8329447,Tang Plaza
9037,1.302340042,103.8370125,Opp Mandarin Orchard
2151,1.293177763,103.8578462,Suntec Convention Ctr
2161,1.292526111,103.8608911,Opp Millenia Twr
7539,1.304613007,103.852001,The Verge
7589,1.303206098,103.8555,Opp Rochor Ctr
1559,1.301687311,103.8575292,Landmark Village Hotel
1549,1.300698689,103.8587312,Near Bali Lane
1541,1.298864654,103.8573458,Aft Beach Rd
7551,1.301719758,103.8546132,Fu Lu Shou Cplx
4249,1.290430394,103.8502622,Opp The Treasury
5029,1.287246566,103.8483334,Boat Quay
5131,1.283985132,103.8452739,Opp Hong Lim Cplx
6171,1.286077301,103.8424479,Opp Subordinate Ct
6161,1.289017057,103.8399429,Blk 2
6151,1.288709768,103.8373728,Hotel Miramar
6141,1.289633009,103.8338124,Holiday Inn Atrium
6149,1.289840457,103.8341153,Opp Holiday Inn Atrium
6159,1.289093854,103.8368794,River View Hotel
6169,1.289370789,103.8399894,River Pl Condo
6189,1.287791365,103.8432943,Ctrl Sq
5012,1.281545833,103.8408772,Pearl's Ctr
5022,1.285710899,103.844372,People's Pk Ctr
2099,1.291016617,103.8625577,Marina Ctr Ter
2101,1.289384838,103.86191,Bef Temasek Ave
1611,1.295296386,103.8553904,Raffles Hotel
1631,1.296936146,103.8558056,Aft Beach Rd
7561,1.299454465,103.8526798,Opp Midlink Plaza
7571,1.300634446,103.8511401,Opp Prime Ctr
7021,1.303245216,103.8499578,Selegie Ctr
7518,1.30097494,103.8521799,Fortune Ctr
7569,1.299495313,103.853014,Midlink Plaza
1639,1.2973875,103.8555758,Bef Beach Rd
1619,1.294286942,103.8550381,Opp Raffles Hotel
3223,1.275703395,103.8463247,Intl Plaza
1519,1.299074925,103.8589103,The Gateway
3151,1.278921246,103.8477623,Opp GB Bldg
1629,1.296959722,103.8568653,Shaw Twrs
3021,1.282555246,103.849989,Prudential Twr
1621,1.296958889,103.8565561,Opp Shaw Twrs
4167,1.292500065,103.8514532,St. Andrew's Cath
5199,1.284470787,103.8466708,Opp Hong Lim Cplx
5189,1.282091396,103.8452806,Opp Sri Mariamman Tp
5259,1.279157173,103.8420009,Aft Kreta Ayer Rd
5239,1.278368849,103.8413465,Bef The Pinnacle@Duxton
7529,1.304319063,103.8550156,Bef Sim Lim Twr
7517,1.301381849,103.8525256,Opp Burlington Sq
7509,1.297342,103.849041,SMU
8019,1.296246337,103.8440701,Aft Haw Par Glass Twr
4329,1.291970571,103.8432838,Opp Shell HSE
4321,1.292140008,103.8430365,Shell HSE
4311,1.294645753,103.8439214,Aft River Valley Rd
8011,1.29706985,103.8436103,Opp Haw Par Glass Twr
8058,1.298958343,103.8465412,Macdonald Hse
8079,1.299214444,103.8491033,Sch of the Arts
7011,1.300996991,103.8498102,Peace Ctr
7249,1.315385044,103.8594677,Opp Umar P Tamil Lang Ctr
3239,1.272906892,103.8467067,Shenton Way Ter
3211,1.273274878,103.8466447,Bef Shenton Way
3218,1.274078889,103.8468739,Opp MAS Bldg
3219,1.273235,103.847316,Aft Shenton Way
2029,1.288968611,103.8530069,Opp S'pore Cricket Club
5631,1.273460559,103.8403472,Blk 16
5521,1.276768611,103.8405922,Maritime Hse
9139,1.303690214,103.8236401,Aft Cuscaden Rd
5519,1.275534722,103.8411269,Opp Maritime Hse
5629,1.27329192,103.8419291,Opp Sth Pt
2011,1.288295,103.8520889,Victoria Concert Hall
5651,1.273242422,103.8430509,Opp Fuji Xerox Twrs
5411,1.275191657,103.8430919,Tg Pagar Plaza
5421,1.277774706,103.8434635,Aft Craig Rd
5271,1.279753295,103.8438221,Opp Fairfield Meth Ch
5241,1.280793646,103.8422011,Opp Blk 333
5269,1.28112262,103.8447242,Maxwell Rd FC
5429,1.277694131,103.8437065,Bef Wallich St
5419,1.274706695,103.8431868,The Amara
3509,1.28315,103.8600439,Marina Bay Sands Hotel
3519,1.281245,103.858848,Opp Marina Bay Sands MICE
3539,1.277533055,103.8556161,Marina Bay Stn
3529,1.279399574,103.8527877,Downtown Stn
3381,1.281618875,103.8530973,The Sail
3391,1.280376603,103.8549801,Marina Bay Financial Ctr
3511,1.281947795,103.8589706,Marina Bay Sands MICE
3501,1.285004677,103.8606111,Marina Bay Sands Theatre
2169,1.29345972,103.8606121,Centennial Twr
1349,1.305686357,103.8654399,Opp Blk 4
1429,1.303213609,103.8650158,Golden Mile Cplx
1419,1.30202,103.8632633,St. John HQ
1529,1.300416677,103.8604412,Plaza Parkroyal
1511,1.299198261,103.8586452,Opp The Gateway
1521,1.300883044,103.860661,Opp Plaza Parkroyal
1411,1.302113329,103.862956,Keypoint Bldg
1421,1.303384444,103.8648389,Opp Golden Mile Cplx
1341,1.306475556,103.8645253,Southbank
9213,1.307838056,103.8330508,Thong Teck Bldg
1231,1.30325,103.8610831,Opp Textile Ctr
1239,1.302912366,103.8616182,Sultan Plaza
